customer_id,tenure_months,monthly_charges,total_charges,num_support_tickets,contract_type,payment_method,internet_service,region,is_senior,has_phone_service,add_on_security,add_on_backup,add_on_streaming,churn
3938,69,80.9,5581.07,1,One year,Electronic check,DSL,West,0,0,0,2,2,0
27,21,66.37,1481.94,2,Month-to-month,Credit card,None,South,1,1,2,0,0,0
440,69,63.87,4375.6,0,One year,Electronic check,DSL,East,1,0,0,1,1,0
2899,56,83.61,4654.46,1,One year,Mailed check,Fiber,West,1,0,2,0,0,0
963,14,74.17,1036.26,2,Month-to-month,Credit card,None,East,1,1,0,2,2,0
2003,58,75.12,4224.37,0,Two year,Credit card,DSL,North,1,1,1,0,2,0
4601,22,92.37,2071.49,2,One year,Credit card,Fiber,South,1,1,0,1,1,1
2273,26,69.59,1880.44,2,One year,Electronic check,DSL,South,1,1,0,1,1,0
227,7,119.72,764.34,1,Month-to-month,Electronic check,Fiber,South,1,1,2,1,1,0
4859,54,92.94,5026.24,0,Month-to-month,Credit card,DSL,West,0,0,1,2,0,0
36,69,57.28,3893.44,1,Month-to-month,Electronic check,None,North,0,0,0,1,0,0
799,39,58.23,2268.65,1,One year,Bank transfer,None,North,0,0,0,1,1,0
1743,28,51.31,1284.85,1,Month-to-month,Electronic check,None,West,0,0,0,2,1,0
4304,23,61.09,1418.74,2,Month-to-month,Credit card,DSL,West,1,1,2,2,1,0
228,18,78.96,1425.95,2,One year,Electronic check,DSL,East,0,1,2,0,1,0
2795,12,65.27,882.18,0,Two year,Bank transfer,DSL,East,1,0,0,1,0,0
4269,64,73.91,4695.61,2,One year,Mailed check,Fiber,East,1,1,1,1,1,0
924,7,86.52,602.72,0,Month-to-month,Electronic check,DSL,East,1,0,2,2,2,0
2960,55,110.11,6106.24,3,Two year,Mailed check,Fiber,East,0,1,2,0,1,0
3180,16,57.25,935.97,2,Month-to-month,Electronic check,None,West,1,0,2,2,0,0
350,11,59.23,714.28,1,Month-to-month,Electronic check,Fiber,South,1,0,0,0,1,0
516,31,72.17,2187.7,0,Month-to-month,Mailed check,DSL,South,0,1,0,2,0,0
90,46,56.67,2663.73,3,Month-to-month,Electronic check,Fiber,East,0,0,0,0,0,1
3423,6,61.17,428.32,3,One year,Bank transfer,None,East,1,0,0,2,1,0
755,56,88.43,5016.93,0,One year,Electronic check,Fiber,South,0,1,0,1,2,0
2894,50,58.9,3022.52,4,One year,Electronic check,DSL,North,0,0,2,0,1,0
2723,10,68.65,834.07,1,Month-to-month,Electronic check,DSL,East,1,1,1,0,0,0
459,30,79.7,2397.78,1,One year,Electronic check,DSL,South,0,0,1,0,2,0
865,69,72.6,4927.03,2,Month-to-month,Bank transfer,Fiber,East,1,1,2,0,0,0
214,24,88.16,2174.24,1,Two year,Mailed check,Fiber,East,0,0,2,0,0,0
481,10,59.89,709.76,2,Month-to-month,Electronic check,None,North,1,1,0,0,2,0
2281,10,63.22,701.67,0,Month-to-month,Bank transfer,DSL,North,0,1,2,0,2,1
4830,8,90.43,706.95,4,Two year,Credit card,Fiber,West,0,0,2,2,2,0
4553,46,81.81,3767.47,0,Month-to-month,Bank transfer,DSL,East,1,0,1,2,0,0
4196,9,60.79,552.89,1,Month-to-month,Electronic check,Fiber,South,1,1,1,2,0,1
3063,28,85.69,2454.97,4,Month-to-month,Credit card,Fiber,West,1,0,2,2,2,1
1735,35,93.65,3334.93,3,Two year,Electronic check,Fiber,South,1,1,2,1,2,0
4748,28,99.06,2810.25,2,One year,Mailed check,Fiber,South,0,0,2,0,0,0
889,3,90.59,259.19,1,Month-to-month,Bank transfer,DSL,West,1,0,1,0,2,1
1256,24,45.41,1085.65,1,Two year,Mailed check,DSL,North,1,0,2,1,1,0
3192,4,67.28,288.09,1,Month-to-month,Mailed check,None,North,0,1,1,0,2,0
722,61,94.98,5821.83,2,Month-to-month,Electronic check,DSL,North,0,1,2,2,0,0
630,28,64.14,1748.94,2,Two year,Electronic check,Fiber,South,1,1,1,0,0,0
1152,53,47.83,2471.74,0,Two year,Bank transfer,DSL,North,0,1,0,1,2,0
808,30,75.14,2189.89,4,Month-to-month,Bank transfer,DSL,North,0,1,2,2,2,0
4570,28,48.24,1405.9,2,One year,Bank transfer,None,West,0,1,0,2,0,0
3209,22,105.16,2311.11,1,Month-to-month,Bank transfer,Fiber,North,1,0,2,0,0,0
2237,32,102.45,3258.69,1,Month-to-month,Electronic check,Fiber,East,1,1,0,2,2,0
108,15,85.96,1262.07,0,Month-to-month,Electronic check,None,North,0,1,0,2,2,1
3624,17,58.05,957.62,0,Two year,Bank transfer,None,East,0,1,1,0,2,0
3318,42,89.22,3811.99,1,Month-to-month,Mailed check,DSL,West,1,1,2,2,0,0
2122,51,80.86,4083.43,2,Month-to-month,Electronic check,Fiber,South,1,0,1,1,2,0
4225,48,71.91,3372.34,3,Month-to-month,Electronic check,DSL,South,0,0,0,2,1,0
399,15,60.31,950.81,0,Month-to-month,Bank transfer,None,West,1,0,2,2,0,1
1789,45,89.87,4050.07,2,Two year,Bank transfer,Fiber,East,0,0,0,0,0,0
2978,16,60.23,1002.46,2,One year,Mailed check,Fiber,West,0,1,0,0,2,0
4587,62,90.91,5591.43,1,Month-to-month,Electronic check,Fiber,North,1,0,0,1,1,0
1533,40,84.72,3330.36,1,One year,Bank transfer,DSL,West,1,0,2,2,1,0
473,23,91.27,2033.69,1,Month-to-month,Mailed check,Fiber,East,1,0,1,2,2,1
3179,27,82.9,2137.03,2,Month-to-month,Credit card,DSL,West,1,1,2,2,0,0
588,28,68.39,1993.22,3,Month-to-month,Electronic check,None,South,0,0,1,1,1,1
2944,28,104.5,2835.86,0,Month-to-month,Credit card,Fiber,North,1,0,2,2,2,0
3279,55,69.53,3785.15,0,Month-to-month,Mailed check,DSL,North,0,1,0,0,1,0
557,21,86.55,1772.77,2,Month-to-month,Electronic check,DSL,West,1,0,2,2,0,0
4860,33,130.6,4310.6,1,Month-to-month,Credit card,Fiber,South,1,0,2,2,2,0
1123,2,98.51,280.86,1,Two year,Bank transfer,Fiber,North,0,0,2,1,0,0
78,49,68.06,3335.24,1,One year,Electronic check,DSL,East,0,1,0,1,1,0
607,45,84.38,3727.3,1,Two year,Electronic check,DSL,North,1,1,2,1,1,0
118,26,87.18,2235.03,0,One year,Bank transfer,Fiber,West,1,0,0,2,0,0
2058,66,45.3,3015.86,0,Month-to-month,Electronic check,None,West,1,1,0,0,0,0
1015,59,58.42,3392.55,0,Month-to-month,Electronic check,None,East,0,0,0,0,1,0
1800,1,51.68,37.37,1,One year,Electronic check,DSL,South,0,0,1,1,0,0
393,67,92.21,6227.77,2,One year,Mailed check,Fiber,West,1,1,1,0,0,0
2782,1,82.75,0.0,1,Month-to-month,Electronic check,Fiber,West,0,1,2,1,1,0
1713,28,61.76,1739.65,2,Two year,Electronic check,DSL,South,1,1,2,0,0,0
3175,18,112.25,2040.95,3,One year,Electronic check,DSL,South,1,0,2,0,2,0
3329,50,74.93,3786.02,0,Month-to-month,Bank transfer,DSL,South,1,0,2,0,1,1
3591,30,70.73,2149.93,3,Two year,Credit card,DSL,South,1,1,1,2,0,0
2087,64,71.73,4638.99,1,Month-to-month,Bank transfer,Fiber,South,0,0,2,0,0,0
4490,59,70.17,4251.4,1,Month-to-month,Mailed check,DSL,West,1,0,0,1,2,0
4100,42,94.33,3954.01,2,Two year,Mailed check,Fiber,South,1,1,0,1,1,0
1691,7,66.77,544.86,2,One year,Credit card,DSL,North,0,1,0,2,0,0
2853,32,57.53,1867.63,1,Two year,Credit card,DSL,North,1,0,1,2,0,0
325,7,73.43,502.62,0,Two year,Electronic check,DSL,West,0,0,0,0,1,1
1251,36,67.39,2397.73,1,Month-to-month,Bank transfer,Fiber,North,1,1,0,0,2,0
1399,39,64.04,2605.05,1,One year,Credit card,DSL,East,1,1,1,2,2,0
1871,63,64.33,4058.81,2,Month-to-month,Bank transfer,DSL,West,0,1,0,2,2,0
4345,23,74.75,1729.49,1,One year,Bank transfer,DSL,East,0,1,0,1,2,0
1414,26,54.23,1385.0,2,Two year,Mailed check,Fiber,West,1,0,0,2,1,0
1274,29,67.12,1910.36,0,One year,Electronic check,DSL,East,0,1,1,0,1,0
1881,51,85.37,4367.87,2,Month-to-month,Electronic check,Fiber,North,1,1,0,0,2,1
1263,49,76.29,3758.73,1,Month-to-month,Electronic check,Fiber,West,1,1,2,1,1,0
3465,54,101.13,5473.75,2,One year,Bank transfer,Fiber,West,1,1,0,1,2,0
3454,52,83.34,4326.65,1,Month-to-month,Mailed check,Fiber,West,1,0,1,1,0,0
1037,14,91.22,1339.84,3,Month-to-month,Mailed check,Fiber,North,1,0,1,0,2,0
2904,36,55.78,1984.27,0,Two year,Bank transfer,None,North,0,0,2,1,1,0
3583,65,72.49,4649.61,2,Month-to-month,Credit card,Fiber,North,0,1,0,0,0,0
4273,56,71.88,3959.47,0,Two year,Mailed check,Fiber,East,1,0,0,2,0,0
3213,3,85.87,195.07,2,One year,Bank transfer,Fiber,North,0,0,1,2,1,0
1841,25,68.93,1734.06,1,Month-to-month,Bank transfer,None,South,1,0,0,2,1,0
3699,53,79.28,4290.38,3,Month-to-month,Electronic check,DSL,South,0,1,2,2,0,0
1188,63,78.03,4889.43,0,Two year,Electronic check,Fiber,West,1,0,1,1,0,0
2897,50,73.06,3632.26,2,Two year,Credit card,DSL,West,1,1,1,0,2,0
3196,66,63.85,4102.13,3,Month-to-month,Credit card,Fiber,South,0,0,1,1,2,1
3964,45,70.94,3206.04,0,Month-to-month,Credit card,Fiber,North,0,0,0,2,2,0
1709,24,77.64,1999.18,2,Two year,Credit card,Fiber,East,1,0,2,1,1,0
3924,68,56.09,3808.73,2,Two year,Electronic check,None,North,1,0,1,2,2,0
585,24,65.13,1593.19,0,Two year,Bank transfer,DSL,West,1,1,0,2,2,0
4101,69,63.95,4455.93,0,Month-to-month,Electronic check,DSL,North,0,1,0,0,0,0
915,66,72.94,4827.57,0,Two year,Electronic check,None,West,0,0,2,1,1,0
3343,2,69.85,58.12,2,Month-to-month,Bank transfer,DSL,North,0,0,2,2,2,0
2811,33,119.75,3910.89,5,Month-to-month,Electronic check,Fiber,West,0,1,0,2,0,1
342,47,22.22,1072.72,3,Two year,Electronic check,None,West,1,0,0,1,0,0
2383,5,94.62,456.39,1,Month-to-month,Mailed check,Fiber,West,1,0,2,1,2,0
3547,40,25.68,958.1,1,Month-to-month,Bank transfer,None,North,1,1,0,2,1,0
2175,45,66.05,2911.01,0,Month-to-month,Electronic check,None,South,1,0,1,0,1,1
2838,56,94.38,5289.91,1,Month-to-month,Bank transfer,DSL,South,0,0,2,2,1,0
3363,59,79.64,4740.11,0,One year,Credit card,DSL,North,0,1,0,2,1,0
3597,39,44.38,1720.96,1,Two year,Bank transfer,DSL,North,0,0,1,2,0,0
735,70,67.21,4783.91,0,Month-to-month,Electronic check,DSL,West,0,1,1,2,0,0
2609,21,100.37,2058.01,2,One year,Electronic check,DSL,East,1,0,0,2,0,0
2759,20,86.69,1736.6,1,One year,Electronic check,DSL,North,1,0,1,0,0,0
1838,20,63.9,1219.29,0,Month-to-month,Bank transfer,None,South,0,0,2,1,2,0
348,37,131.63,4839.63,0,Month-to-month,Bank transfer,Fiber,South,0,1,2,2,1,0
3955,55,54.55,3002.57,1,Month-to-month,Credit card,None,East,1,1,0,1,0,0
31,69,69.89,4885.9,4,One year,Electronic check,Fiber,West,0,1,0,0,0,0
4899,23,67.15,1500.47,0,Two year,Bank transfer,DSL,North,1,1,1,2,1,0
4267,53,61.32,3261.77,3,Month-to-month,Credit card,Fiber,West,0,1,1,0,2,0
3280,5,86.09,443.02,0,Month-to-month,Electronic check,Fiber,South,1,1,1,1,2,1
3431,19,49.95,912.49,0,One year,Electronic check,None,East,1,0,1,0,0,0
2000,33,90.38,2936.68,1,Month-to-month,Bank transfer,Fiber,East,0,1,0,1,2,1
4569,69,65.6,4554.9,2,One year,Electronic check,DSL,West,1,0,0,0,1,1
338,1,35.53,0.0,2,One year,Bank transfer,None,North,1,0,1,1,2,0
2604,16,42.32,634.88,2,One year,Credit card,DSL,North,0,0,0,0,0,0
1701,56,62.47,3553.55,1,Two year,Electronic check,DSL,South,0,0,0,2,1,0
4629,39,115.31,4495.54,2,Month-to-month,Mailed check,Fiber,South,0,0,2,1,1,1
1153,13,81.08,944.47,1,Month-to-month,Electronic check,DSL,South,1,0,1,0,0,0
821,50,46.43,2357.6,1,Month-to-month,Bank transfer,None,West,1,0,1,0,0,0
4134,64,121.55,7810.56,1,Month-to-month,Credit card,Fiber,East,1,1,2,1,2,0
3935,51,88.23,4527.42,0,Month-to-month,Bank transfer,Fiber,West,0,1,1,0,2,0
296,70,80.23,5668.72,0,Two year,Credit card,Fiber,North,0,0,1,1,1,0
2576,0,85.03,0.0,0,One year,Mailed check,DSL,East,1,1,0,1,0,1
2969,52,82.14,4233.91,1,One year,Electronic check,DSL,South,0,1,1,1,1,0
4353,33,96.18,3130.11,1,One year,Electronic check,Fiber,East,0,1,1,2,1,0
4979,31,91.78,2760.9,0,Two year,Electronic check,Fiber,East,0,0,1,1,0,0
3356,16,88.26,1344.42,1,Month-to-month,Bank transfer,Fiber,North,0,1,2,1,2,0
1693,11,58.81,632.2,1,Month-to-month,Mailed check,DSL,East,1,0,0,0,2,0
3052,18,81.64,1522.44,2,Month-to-month,Bank transfer,Fiber,South,1,0,0,1,1,0
4678,3,102.41,292.22,1,Month-to-month,Bank transfer,Fiber,East,0,1,1,2,2,1
597,35,63.68,2243.06,3,One year,Mailed check,DSL,North,0,0,0,2,1,0
4518,3,93.36,359.39,1,Month-to-month,Electronic check,DSL,North,0,0,2,2,1,0
2630,70,79.29,5580.64,1,Month-to-month,Bank transfer,Fiber,West,1,1,1,1,1,0
1173,37,85.36,3113.24,2,Month-to-month,Electronic check,Fiber,South,0,0,1,2,2,1
106,25,78.29,2052.39,1,One year,Credit card,DSL,East,1,1,1,1,1,0
4687,39,56.4,2198.86,1,Month-to-month,Mailed check,DSL,South,1,1,1,0,0,1
3162,7,72.73,543.51,0,Two year,Credit card,DSL,East,0,1,2,1,0,0
2196,14,72.35,990.96,0,Two year,Mailed check,DSL,West,0,0,0,1,2,0
3129,5,76.99,382.8,1,One year,Credit card,Fiber,West,0,0,0,1,2,0
3567,26,77.3,2003.68,2,Two year,Mailed check,DSL,East,1,0,2,2,1,1
3561,7,91.4,689.95,3,One year,Electronic check,DSL,South,1,0,2,2,0,1
2452,17,85.63,1509.49,0,One year,Electronic check,Fiber,North,0,0,0,1,1,0
4683,4,70.5,270.1,1,One year,Mailed check,None,East,0,1,1,0,0,0
1978,11,93.49,924.76,2,Two year,Electronic check,Fiber,East,1,1,1,1,1,1
4483,15,91.54,1405.96,0,One year,Mailed check,Fiber,West,0,1,1,0,2,1
2758,8,117.6,1021.03,2,One year,Electronic check,DSL,West,0,1,2,2,1,1
1524,55,83.24,4574.18,2,One year,Electronic check,DSL,North,1,1,0,2,2,0
333,42,113.38,4807.37,1,One year,Electronic check,Fiber,North,0,1,2,2,1,0
3450,67,71.76,4816.03,1,Two year,Bank transfer,DSL,South,0,1,1,1,1,0
409,69,70.27,4816.73,1,Month-to-month,Electronic check,Fiber,South,1,1,0,0,0,0
1726,2,47.0,136.55,0,Month-to-month,Electronic check,DSL,South,0,1,1,0,1,0
2325,64,80.15,5181.43,1,Month-to-month,Bank transfer,DSL,South,1,1,2,1,1,0
2870,36,74.95,2661.8,1,Month-to-month,Bank transfer,DSL,West,0,0,2,2,1,0
3272,40,90.82,3585.17,0,One year,Electronic check,Fiber,West,0,0,0,0,1,0
2790,49,98.49,4797.25,0,Month-to-month,Electronic check,DSL,North,0,1,2,2,2,0
2667,55,94.93,5294.06,1,Two year,Bank transfer,DSL,South,1,0,2,2,1,0
4513,47,114.55,5384.81,3,Two year,Electronic check,Fiber,South,0,0,1,2,1,0
4164,66,98.92,6412.65,1,Month-to-month,Credit card,Fiber,North,0,0,1,1,2,1
1039,7,68.47,416.55,3,Month-to-month,Electronic check,Fiber,East,1,0,0,2,2,1
1403,2,95.4,250.74,0,Two year,Electronic check,DSL,West,1,1,1,0,0,0
2493,7,89.55,673.22,1,Month-to-month,Bank transfer,Fiber,West,0,1,1,0,1,1
710,21,99.58,2067.3,1,Month-to-month,Credit card,Fiber,North,0,0,1,2,1,0
340,22,101.24,2210.03,2,Two year,Electronic check,Fiber,East,0,1,0,0,1,0
3643,68,73.27,4967.9,0,Two year,Electronic check,DSL,East,0,1,1,2,0,0
2965,39,93.77,3732.25,1,Month-to-month,Electronic check,Fiber,South,1,1,2,2,2,1
3612,52,54.74,2846.99,1,Month-to-month,Bank transfer,Fiber,East,1,0,0,2,0,0
633,41,33.99,1419.92,4,Month-to-month,Credit card,None,North,1,0,0,0,0,0
4623,45,50.83,2402.41,0,One year,Mailed check,None,West,0,1,1,2,0,0
705,64,94.19,6075.25,1,Month-to-month,Credit card,DSL,East,0,0,1,1,2,0
2998,63,71.52,4574.12,0,Month-to-month,Credit card,DSL,East,1,0,2,1,0,0
4564,67,69.18,4650.2,1,Two year,Bank transfer,Fiber,South,1,0,2,1,2,0
4648,43,86.75,3727.75,2,Month-to-month,Credit card,Fiber,South,0,0,2,2,0,0
4163,44,72.13,3186.12,0,Two year,Bank transfer,Fiber,South,0,1,2,1,1,0
3132,4,107.11,504.43,2,Two year,Mailed check,Fiber,North,1,1,0,1,2,1
1811,8,54.33,423.23,0,Month-to-month,Electronic check,None,West,0,1,1,2,1,0
452,26,103.06,2613.36,1,Two year,Credit card,Fiber,East,1,1,2,1,1,0
2958,55,67.88,3764.96,1,Month-to-month,Electronic check,DSL,West,1,0,2,0,2,0
3407,64,71.19,4570.57,2,Month-to-month,Electronic check,DSL,South,0,0,0,1,0,1
4993,14,76.32,1150.98,1,One year,Electronic check,DSL,East,0,1,2,1,1,0
1327,4,105.68,363.44,0,Month-to-month,Bank transfer,Fiber,East,1,0,2,1,1,1
3720,17,76.88,1252.36,1,Month-to-month,Electronic check,DSL,North,1,0,2,2,2,1
1361,37,107.38,3900.88,3,One year,Electronic check,Fiber,North,1,0,2,1,1,0
2662,69,66.76,4621.89,2,Month-to-month,Mailed check,DSL,North,1,0,2,2,1,0
939,20,64.82,1265.58,1,Two year,Bank transfer,DSL,East,1,1,0,1,1,0
2674,2,96.7,258.07,3,Month-to-month,Credit card,Fiber,South,1,0,2,2,0,1
4224,37,80.78,2980.22,1,Month-to-month,Bank transfer,None,East,1,1,2,0,2,0
4995,60,96.93,5789.04,3,One year,Electronic check,Fiber,West,1,0,1,2,2,0
4496,33,50.02,1723.55,2,Month-to-month,Electronic check,Fiber,South,0,1,1,0,0,1
1085,18,88.11,1588.94,2,Two year,Electronic check,DSL,West,0,1,2,2,2,0
3909,25,120.1,3077.92,1,Month-to-month,Credit card,Fiber,North,0,1,2,2,1,1
4141,15,62.02,928.26,1,Month-to-month,Credit card,Fiber,East,1,1,0,1,1,1
133,54,103.62,5666.18,2,One year,Electronic check,Fiber,West,0,0,1,2,0,0
579,20,76.73,1560.07,2,Two year,Mailed check,DSL,East,1,1,1,2,0,0
2600,63,77.67,4896.52,3,Two year,Credit card,DSL,South,0,0,0,2,0,0
1406,28,52.81,1571.6,3,Month-to-month,Bank transfer,DSL,South,1,0,2,1,0,0
994,32,72.38,2366.85,3,Month-to-month,Mailed check,DSL,East,1,0,0,0,0,1
1140,11,67.27,773.91,1,One year,Credit card,DSL,West,1,1,0,2,0,1
4348,45,74.42,3349.18,2,Two year,Bank transfer,Fiber,North,0,1,0,2,0,0
82,52,56.64,2903.8,0,Month-to-month,Credit card,DSL,East,1,0,0,2,2,0
1246,11,70.07,714.38,1,Month-to-month,Electronic check,Fiber,South,1,0,0,0,1,1
2874,52,39.49,2128.73,1,Month-to-month,Electronic check,Fiber,East,0,1,0,0,1,0
3594,26,74.44,1934.23,0,Month-to-month,Credit card,DSL,North,1,1,0,2,0,0
1383,32,115.0,3617.63,1,Month-to-month,Bank transfer,Fiber,West,1,1,1,2,1,0
1201,46,98.86,4558.0,2,One year,Credit card,Fiber,North,0,1,0,1,0,0
2460,66,86.44,5712.43,2,Month-to-month,Bank transfer,DSL,North,0,0,2,1,2,0
1731,15,94.15,1448.53,1,Two year,Bank transfer,Fiber,North,1,1,1,1,1,0
1650,27,87.52,2291.41,2,Two year,Electronic check,Fiber,West,0,0,0,1,0,0
2063,38,73.24,2838.3,0,Month-to-month,Electronic check,Fiber,West,1,0,0,2,0,0
782,2,89.82,268.99,3,Two year,Mailed check,Fiber,East,1,1,2,1,0,0
3312,59,66.6,3921.59,2,Two year,Electronic check,Fiber,South,0,0,1,1,0,0
1489,15,91.5,1392.5,1,Two year,Electronic check,DSL,East,1,0,1,1,2,0
2565,59,75.85,4506.42,1,One year,Electronic check,DSL,East,0,0,0,1,0,0
1606,53,67.45,3593.48,2,Month-to-month,Electronic check,DSL,North,1,0,2,1,0,0
2086,10,100.88,959.92,2,Month-to-month,Bank transfer,Fiber,South,1,1,2,2,0,0
2923,44,71.93,3157.74,0,Month-to-month,Bank transfer,DSL,West,1,0,0,1,2,0
4615,60,99.99,6068.89,2,Month-to-month,Electronic check,Fiber,South,0,0,2,1,0,1
2567,38,55.48,2147.56,1,Month-to-month,Electronic check,DSL,North,1,0,1,0,1,1
3458,40,75.7,3002.46,1,Two year,Mailed check,Fiber,South,1,0,2,2,0,0
1315,38,31.31,1228.24,1,Month-to-month,Bank transfer,DSL,North,0,1,1,0,1,0
1698,32,107.87,3479.95,2,One year,Electronic check,Fiber,North,0,0,2,1,2,0
1496,66,82.64,5396.89,0,One year,Electronic check,DSL,South,0,1,2,0,2,0
3972,5,47.67,199.78,1,Month-to-month,Electronic check,DSL,North,0,0,0,2,0,1
1344,0,85.66,0.0,1,One year,Credit card,DSL,North,0,1,2,1,0,0
2593,22,61.02,1325.56,4,One year,Bank transfer,Fiber,North,0,1,0,1,0,0
3627,30,65.63,1957.82,0,Two year,Electronic check,Fiber,South,0,1,0,2,2,1
1401,29,71.06,2058.02,1,Month-to-month,Electronic check,Fiber,West,0,1,2,1,0,0
3896,27,72.3,1897.5,3,One year,Electronic check,Fiber,South,1,1,1,2,1,0
1428,29,34.38,966.98,1,Month-to-month,Electronic check,DSL,North,1,0,2,0,1,0
1304,55,68.69,3746.64,1,Month-to-month,Electronic check,Fiber,South,0,1,2,1,2,0
337,48,104.85,4960.2,2,Month-to-month,Bank transfer,Fiber,East,1,1,2,1,2,0
586,26,121.4,3123.53,2,One year,Mailed check,Fiber,East,0,0,1,0,2,0
4837,68,111.02,7524.21,1,Month-to-month,Electronic check,Fiber,West,0,1,0,2,1,1
879,61,64.32,3984.24,1,One year,Bank transfer,DSL,East,0,0,1,1,0,0
4834,6,79.1,482.24,0,One year,Bank transfer,DSL,South,1,1,1,1,0,0
1227,26,76.99,1916.77,1,Month-to-month,Credit card,DSL,West,0,1,1,1,0,1
4990,35,69.03,2407.9,0,Month-to-month,Electronic check,Fiber,South,1,0,1,2,1,1
687,68,109.92,7483.24,0,Month-to-month,Electronic check,Fiber,West,1,1,2,1,2,0
874,14,79.04,1114.99,2,Month-to-month,Electronic check,DSL,East,1,0,0,0,2,0
365,19,74.39,1406.44,2,One year,Mailed check,DSL,East,1,1,0,0,1,0
2590,19,122.67,2407.13,0,Month-to-month,Credit card,Fiber,North,1,0,2,1,2,0
4279,25,65.35,1697.45,0,Month-to-month,Electronic check,Fiber,East,0,0,0,0,1,1
353,33,88.53,2911.11,1,One year,Bank transfer,Fiber,West,1,1,2,2,1,0
16,45,109.41,4875.56,4,Month-to-month,Electronic check,DSL,West,1,1,2,2,2,0
3069,6,56.51,323.98,1,One year,Electronic check,DSL,West,1,1,1,0,0,0
4412,34,54.12,1895.47,0,Month-to-month,Electronic check,DSL,North,1,0,0,1,0,1
2353,63,63.13,3983.07,2,Month-to-month,Mailed check,Fiber,East,0,1,0,2,1,0
4367,30,82.99,2522.59,2,Month-to-month,Bank transfer,Fiber,North,0,1,1,2,0,0
1418,71,82.77,5912.8,0,Month-to-month,Electronic check,Fiber,East,1,1,0,2,2,0
1957,50,65.29,3220.61,2,One year,Electronic check,Fiber,North,0,1,0,0,1,0
4255,47,58.9,2671.45,2,Two year,Bank transfer,None,North,0,0,2,0,0,1
2432,61,81.13,4952.6,2,One year,Bank transfer,Fiber,North,1,0,0,0,2,0
838,55,65.63,3606.9,0,Two year,Credit card,Fiber,West,0,0,1,1,0,0
4921,59,74.77,4457.67,0,Month-to-month,Electronic check,Fiber,North,1,1,1,1,1,0
3841,41,81.08,3280.79,1,One year,Electronic check,DSL,East,1,1,1,1,0,0
2854,35,71.71,2540.71,4,Month-to-month,Credit card,DSL,North,0,1,1,1,2,0
3733,30,83.96,2543.19,1,One year,Electronic check,DSL,West,0,1,2,1,2,0
1179,34,51.34,1774.73,1,Month-to-month,Electronic check,None,South,1,0,1,2,0,0
2594,43,63.08,2624.74,0,Month-to-month,Bank transfer,DSL,East,0,1,2,1,0,0
2954,50,67.83,3350.88,1,Two year,Electronic check,Fiber,South,1,1,1,2,0,0
2097,15,79.83,1252.97,1,Month-to-month,Credit card,DSL,South,1,0,2,2,0,0
3421,35,45.89,1683.41,0,Two year,Electronic check,DSL,West,1,1,1,2,0,0
4765,25,70.22,1755.86,0,Month-to-month,Credit card,DSL,South,1,1,1,0,0,0
354,36,93.81,3346.51,1,One year,Bank transfer,Fiber,East,1,0,1,2,2,0
3930,49,63.1,3058.92,1,Two year,Electronic check,Fiber,South,1,0,1,1,2,0
1214,1,74.17,66.12,1,Month-to-month,Credit card,DSL,North,0,0,2,1,1,0
3578,45,53.48,2419.83,0,Month-to-month,Electronic check,None,North,1,1,0,0,1,0
2267,63,92.39,5897.62,2,One year,Electronic check,Fiber,North,0,1,2,1,2,0
2387,65,52.76,3341.28,2,Two year,Credit card,DSL,East,1,1,0,1,2,0
436,63,59.39,3706.19,1,Month-to-month,Electronic check,None,South,1,0,1,2,0,0
3361,2,63.16,93.44,0,Month-to-month,Electronic check,DSL,East,1,1,0,0,1,1
1302,29,65.05,1829.9,1,One year,Credit card,None,East,0,0,2,1,1,0
4299,32,114.98,3686.87,2,Month-to-month,Bank transfer,DSL,South,0,0,2,2,0,0
1942,29,97.17,2855.3,0,Month-to-month,Credit card,Fiber,East,1,0,0,0,2,0
3722,61,108.72,6678.35,1,Month-to-month,Credit card,DSL,West,1,1,2,1,0,0
4391,50,81.78,4183.88,0,Month-to-month,Bank transfer,Fiber,South,0,1,1,0,0,1
791,23,51.19,1243.68,0,Month-to-month,Bank transfer,None,East,1,1,0,2,0,1
3177,70,114.69,7948.02,2,Two year,Bank transfer,Fiber,North,0,1,0,0,1,0
4143,62,37.32,2424.42,1,Month-to-month,Electronic check,Fiber,South,0,0,1,1,0,0
1340,65,71.32,4515.56,0,Month-to-month,Bank transfer,DSL,North,0,1,1,0,1,0
3815,21,56.11,1080.97,1,Month-to-month,Mailed check,Fiber,East,0,0,0,1,1,0
81,23,74.76,1724.72,0,One year,Electronic check,Fiber,South,0,1,0,1,1,0
1223,11,75.45,796.99,1,Two year,Credit card,DSL,East,0,0,2,0,1,0
3854,19,55.22,1046.36,1,Month-to-month,Credit card,DSL,East,0,0,1,2,1,0
3158,16,68.47,1113.03,1,Month-to-month,Electronic check,DSL,East,1,0,2,0,2,0
4766,40,84.13,3332.69,1,Month-to-month,Credit card,Fiber,West,0,1,1,0,1,0
3406,22,87.41,1904.77,0,Two year,Bank transfer,Fiber,East,1,0,2,1,0,0
3120,7,64.72,465.38,3,Month-to-month,Bank transfer,Fiber,East,1,1,2,0,0,0
132,3,61.58,230.08,1,Two year,Electronic check,DSL,North,1,0,1,1,0,0
2077,31,82.72,2459.62,0,Two year,Electronic check,DSL,North,0,1,2,1,2,0
